id,cycle,,,,,I(Amps),V(Volts),Units(Kwh),,,,,,,,,,,,,Photosensor,,,Temp.,,RUL,,,cycle_norm
1,21,,,,,0.349397590361434,0.327665140614784,0.268062120189064,,,,,,,,,,,,,0.333333333333336,,,0.736434108527131,,171,,,0.055401662049862
1,22,,,,,0.469879518072275,0.477218225419669,0.309250506414585,,,,,,,,,,,,,0.333333333333336,,,0.604651162790699,,170,,,0.058171745152355
1,23,,,,,0.280120481927696,0.373882712012211,0.211006076975018,,,,,,,,,,,,,0.333333333333336,,,0.620155038759688,,169,,,0.060941828254848
1,24,,,,,0.352409638554207,0.431436668846743,0.279540850776502,,,,,,,,,,,,,0.333333333333336,,,0.666666666666664,,168,,,0.063711911357341
1,25,,,,,0.469879518072275,0.502725092653151,0.289331532748143,,,,,,,,,,,,,0.416666666666671,,,0.627906976744185,,167,,,0.066481994459834
1,26,,,,,0.286144578313241,0.393285371702639,0.233288318703579,,,,,,,,,,,,,0.5,,,0.558139534883718,,166,,,0.069252077562327
1,27,,,,,0.37048192771087,0.42358840200567,0.330688723835244,,,,,,,,,,,,,0.416666666666671,,,0.65891472868217,,165,,,0.07202216066482
1,28,,,,,0.343373493975918,0.257248746457378,0.284942606347066,,,,,,,,,,,,,0.166666666666671,,,0.674418604651159,,164,,,0.074792243767313
1,29,,,,,0.210843373493958,0.300632221495533,0.316340310600946,,,,,,,,,,,,,0.416666666666671,,,0.612403100775193,,163,,,0.077562326869806
1,30,,,,,0.298192771084359,0.490080662742535,0.233457123565156,,,,,,,,,,,,,0.166666666666671,,,0.705426356589143,,162,,,0.080332409972299
1,31,,,,,0.243975903614455,0.286461739699156,0.24729912221472,,,,,,,,,,,,,0.333333333333336,,,0.620155038759688,,161,,,0.083102493074792
1,32,,,,,0.337349397590373,0.443427076520607,0.305705604321403,,,,,,,,,,,,,0.333333333333336,,,0.68217054263566,,160,,,0.085872576177285
1,33,,,,,0.451807228915669,0.378460867669503,0.340648210668469,,,,,,,,,,,,,0.333333333333336,,,0.534883720930228,,159,,,0.088642659279778
1,34,,,,,0.400602409638537,0.227381730978855,0.307731262660365,,,,,,,,,,,,,0.333333333333336,,,0.519379844961239,,158,,,0.091412742382272
1,35,,,,,0.37048192771087,0.413342053629826,0.350270087778529,,,,,,,,,,,,,0.25,,,0.767441860465116,,157,,,0.094182825484765
1,36,,,,,0.400602409638537,0.232831916285157,0.393146522619851,,,,,,,,,,,,,0.333333333333336,,,0.558139534883718,,156,,,0.096952908587258
1,37,,,,,0.234939759036138,0.175931981687377,0.281060094530723,,,,,,,,,,,,,0.333333333333336,,,0.65891472868217,,155,,,0.099722991689751
1,38,,,,,0.216867469879503,0.404621757139743,0.291188386225524,,,,,,,,,,,,,0.333333333333336,,,0.713178294573645,,154,,,0.102493074792244
1,39,,,,,0.240963855421683,0.265315020710709,0.311276164753547,,,,,,,,,,,,,0.333333333333336,,,0.434108527131784,,153,,,0.105263157894737
1,40,,,,,0.310240963855421,0.24068018312623,0.329507089804185,,,,,,,,,,,,,0.333333333333336,,,0.54263565891473,,152,,,0.10803324099723
1,41,,,,,0.358433734939751,0.441901024634838,0.353814989871708,,,,,,,,,,,,,0.333333333333336,,,0.767441860465116,,151,,,0.110803324099723
1,42,,,,,0.27409638554218,0.296926095487251,0.322923700202569,,,,,,,,,,,,,0.333333333333336,,,0.666666666666664,,150,,,0.113573407202216
1,43,,,,,0.310240963855421,0.44647918029213,0.401755570560432,,,,,,,,,,,,,0.333333333333336,,,0.65891472868217,,149,,,0.116343490304709
1,44,,,,,0.216867469879503,0.34663178548071,0.319885212694125,,,,,,,,,,,,,0.333333333333336,,,0.713178294573645,,148,,,0.119113573407202
1,45,,,,,0.397590361445765,0.248092435142802,0.285449020931804,,,,,,,,,,,,,0.416666666666671,,,0.503875968992247,,147,,,0.121883656509695
1,46,,,,,0.367469879518069,0.376062786134732,0.321066846725184,,,,,,,,,,,,,0.416666666666671,,,0.612403100775193,,146,,,0.124653739612188
1,47,,,,,0.301204819277103,0.202310878569875,0.348413234301148,,,,,,,,,,,,,0.333333333333336,,,0.65891472868217,,145,,,0.127423822714681
1,48,,,,,0.204819277108413,0.380858949204274,0.285449020931804,,,,,,,,,,,,,0.333333333333336,,,0.620155038759688,,144,,,0.130193905817175
1,49,,,,,0.307228915662648,0.290167865707438,0.261816340310602,,,,,,,,,,,,,0.333333333333336,,,0.713178294573645,,143,,,0.132963988919668
1,50,,,,,0.469879518072275,0.380422934379773,0.360735989196488,,,,,,,,,,,,,0.333333333333336,,,0.550387596899224,,142,,,0.135734072022161
1,51,,,,,0.481927710843365,0.316110747765428,0.306718433490886,,,,,,,,,,,,,0.416666666666671,,,0.620155038759688,,141,,,0.138504155124654
1,52,,,,,0.466867469879503,0.277523435796823,0.224848075624578,,,,,,,,,,,,,0.25,,,0.666666666666664,,140,,,0.141274238227147
1,53,,,,,0.421686746987945,0.191410507957272,0.337778528021605,,,,,,,,,,,,,0.333333333333336,,,0.589147286821703,,139,,,0.14404432132964
1,54,,,,,0.364457831325296,0.469805973403098,0.319885212694125,,,,,,,,,,,,,0.333333333333336,,,0.63565891472868,,138,,,0.146814404432133
1,55,,,,,0.361445783132524,0.303248310442562,0.326299797434164,,,,,,,,,,,,,0.333333333333336,,,0.713178294573645,,137,,,0.149584487534626
1,56,,,,,0.385542168674704,0.333333333333336,0.312457798784603,,,,,,,,,,,,,0.25,,,0.418604651162788,,136,,,0.152354570637119
1,57,,,,,0.277108433734924,0.275343361674302,0.346725185685347,,,,,,,,,,,,,0.333333333333336,,,0.54263565891473,,135,,,0.155124653739612
1,58,,,,,0.207831325301186,0.423370394593419,0.265698852126942,,,,,,,,,,,,,0.166666666666671,,,0.612403100775193,,134,,,0.157894736842105
1,59,,,,,0.337349397590373,0.559843034663182,0.358879135719107,,,,,,,,,,,,,0.333333333333336,,,0.604651162790699,,133,,,0.160664819944598
1,60,,,,,0.340361445783145,0.255286679747115,0.351451721809585,,,,,,,,,,,,,0.416666666666671,,,0.581395348837209,,132,,,0.163434903047091
1,61,,,,,0.268072289156635,0.272727272727273,0.39280891289669,,,,,,,,,,,,,0.25,,,0.581395348837209,,131,,,0.166204986149584
1,62,,,,,0.289156626506013,0.229997819925877,0.291863605671843,,,,,,,,,,,,,0.25,,,0.689922480620155,,130,,,0.168975069252078
1,63,,,,,0.418674698795172,0.459995639851762,0.221640783254561,,,,,,,,,,,,,0.5,,,0.488372093023255,,129,,,0.171745152354571
1,64,,,,,0.307228915662648,0.29365598430347,0.301485482781903,,,,,,,,,,,,,0.25,,,0.612403100775193,,128,,,0.174515235457064
1,65,,,,,0.322289156626482,0.298234139960762,0.354321404456449,,,,,,,,,,,,,0.333333333333336,,,0.589147286821703,,127,,,0.177285318559557
1,66,,,,,0.388554216867476,0.380640941792024,0.291525995948682,,,,,,,,,,,,,0.25,,,0.627906976744185,,126,,,0.18005540166205
1,67,,,,,0.337349397590373,0.418138216699369,0.350607697501687,,,,,,,,,,,,,0.416666666666671,,,0.643410852713178,,125,,,0.182825484764543
1,68,,,,,0.391566265060248,0.240244168301722,0.374240378122892,,,,,,,,,,,,,0.333333333333336,,,0.627906976744185,,124,,,0.185595567867036
1,69,,,,,0.37048192771087,0.428602572487471,0.320560432140446,,,,,,,,,,,,,0.333333333333336,,,0.666666666666664,,123,,,0.188365650969529
1,70,,,,,0.304216867469876,0.282973621103117,0.346556380823767,,,,,,,,,,,,,0.333333333333336,,,0.558139534883718,,122,,,0.191135734072022
1,71,,,,,0.301204819277103,0.204272945280145,0.351789331532746,,,,,,,,,,,,,0.25,,,0.511627906976742,,121,,,0.193905817174515
1,72,,,,,0.361445783132524,0.178984085458907,0.414584740040514,,,,,,,,,,,,,0.25,,,0.54263565891473,,120,,,0.196675900277008
1,73,,,,,0.325301204819254,0.457815565729234,0.264686022957463,,,,,,,,,,,,,0.25,,,0.689922480620155,,119,,,0.199445983379501
1,74,,,,,0.527108433734952,0.296708088075,0.324611748818366,,,,,,,,,,,,,0.333333333333336,,,0.511627906976742,,118,,,0.202216066481994
1,75,,,,,0.225903614457849,0.245912361020274,0.212187711006077,,,,,,,,,,,,,0.333333333333336,,,0.581395348837209,,117,,,0.204986149584488
1,76,,,,,0.301204819277103,0.396119468061919,0.281735313977045,,,,,,,,,,,,,0.166666666666671,,,0.68217054263566,,116,,,0.207756232686981
1,77,,,,,0.40361445783131,0.332679311096577,0.316002700877785,,,,,,,,,,,,,0.416666666666671,,,0.65891472868217,,115,,,0.210526315789474
1,78,,,,,0.234939759036138,0.21190320470896,0.368838622552328,,,,,,,,,,,,,0.333333333333336,,,0.573643410852714,,114,,,0.213296398891967
1,79,,,,,0.27409638554218,0.248964464791804,0.365968939905471,,,,,,,,,,,,,0.5,,,0.589147286821703,,113,,,0.21606648199446
1,80,,,,,0.219879518072304,0.456071506431222,0.191255908170152,,,,,,,,,,,,,0.333333333333336,,,0.581395348837209,,112,,,0.218836565096953
1,81,,,,,0.457831325301214,0.300414214083283,0.334064821066846,,,,,,,,,,,,,0.333333333333336,,,0.488372093023255,,111,,,0.221606648199446
1,82,,,,,0.249999999999972,0.393067364290388,0.285617825793384,,,,,,,,,,,,,0.416666666666671,,,0.581395348837209,,110,,,0.224376731301939
1,83,,,,,0.436746987951807,0.370830608240681,0.407326130992573,,,,,,,,,,,,,0.25,,,0.511627906976742,,109,,,0.227146814404432
1,84,,,,,0.430722891566262,0.31567473294092,0.411039837947332,,,,,,,,,,,,,0.333333333333336,,,0.457364341085267,,108,,,0.229916897506925
1,85,,,,,0.322289156626482,0.415958142576848,0.400236326806212,,,,,,,,,,,,,0.333333333333336,,,0.674418604651159,,107,,,0.232686980609418
1,86,,,,,0.189759036144579,0.387181164159585,0.359723160027009,,,,,,,,,,,,,0.5,,,0.620155038759688,,106,,,0.235457063711911
1,87,,,,,0.337349397590373,0.341181600174409,0.520762997974341,,,,,,,,,,,,,0.25,,,0.573643410852714,,105,,,0.238227146814404
1,88,,,,,0.225903614457849,0.223457597558323,0.40243079000675,,,,,,,,,,,,,0.333333333333336,,,0.589147286821703,,104,,,0.240997229916897
1,89,,,,,0.310240963855421,0.298452147373013,0.337103308575287,,,,,,,,,,,,,0.333333333333336,,,0.627906976744185,,103,,,0.243767313019391
1,90,,,,,0.439759036144551,0.290821887944197,0.517893315327484,,,,,,,,,,,,,0.25,,,0.651162790697672,,102,,,0.246537396121884
1,91,,,,,0.231927710843365,0.300850228907784,0.379979743416609,,,,,,,,,,,,,0.5,,,0.751937984496124,,101,,,0.249307479224377
1,92,,,,,0.506024096385545,0.413996075866585,0.312626603646184,,,,,,,,,,,,,0.333333333333336,,,0.65891472868217,,100,,,0.25207756232687
1,93,,,,,0.493975903614455,0.494876825812078,0.442775151924376,,,,,,,,,,,,,0.333333333333336,,,0.558139534883718,,99,,,0.254847645429363
1,94,,,,,0.373493975903614,0.26662306518422,0.383018230925053,,,,,,,,,,,,,0.416666666666671,,,0.550387596899224,,98,,,0.257617728531856
1,95,,,,,0.496987951807228,0.143012862437324,0.470121539500337,,,,,,,,,,,,,0.5,,,0.480620155038757,,97,,,0.260387811634349
1,96,,,,,0.295180722891587,0.284063658164378,0.217927076299798,,,,,,,,,,,,,0.333333333333336,,,0.573643410852714,,96,,,0.263157894736842
1,97,,,,,0.259036144578317,0.539132330499243,0.431465226198515,,,,,,,,,,,,,0.333333333333336,,,0.674418604651159,,95,,,0.265927977839335
1,98,,,,,0.23795180722891,0.437540876389797,0.376603646185011,,,,,,,,,,,,,0.25,,,0.63565891472868,,94,,,0.268698060941828
1,99,,,,,0.376506024096386,0.472858077174628,0.403106009453072,,,,,,,,,,,,,0.416666666666671,,,0.527131782945734,,93,,,0.271468144044321
1,100,,,,,0.304216867469876,0.405275779376503,0.491222147197838,,,,,,,,,,,,,0.333333333333336,,,0.612403100775193,,92,,,0.274238227146814
1,101,,,,,0.463855421686759,0.286461739699156,0.35719108710331,,,,,,,,,,,,,0.25,,,0.472868217054263,,91,,,0.277008310249307
1,102,,,,,0.493975903614455,0.393939393939398,0.35735989196489,,,,,,,,,,,,,0.416666666666671,,,0.620155038759688,,90,,,0.279778393351801
1,103,,,,,0.301204819277103,0.223021582733814,0.353814989871708,,,,,,,,,,,,,0.333333333333336,,,0.426356589147282,,89,,,0.282548476454294
1,104,,,,,0.325301204819254,0.427076520601709,0.405131667792034,,,,,,,,,,,,,0.333333333333336,,,0.63565891472868,,88,,,0.285318559556787
1,105,,,,,0.240963855421683,0.375844778722481,0.353983794733288,,,,,,,,,,,,,0.416666666666671,,,0.488372093023255,,87,,,0.28808864265928
1,106,,,,,0.442771084337323,0.392631349465887,0.374746792707629,,,,,,,,,,,,,0.333333333333336,,,0.728682170542633,,86,,,0.290858725761773
1,107,,,,,0.397590361445765,0.525179856115116,0.430114787305875,,,,,,,,,,,,,0.666666666666671,,,0.674418604651159,,85,,,0.293628808864266
1,108,,,,,0.686746987951807,0.324177022018752,0.290681971640783,,,,,,,,,,,,,0.416666666666671,,,0.472868217054263,,84,,,0.296398891966759
1,109,,,,,0.385542168674704,0.335949422280365,0.453241053342335,,,,,,,,,,,,,0.5,,,0.705426356589143,,83,,,0.299168975069252
1,110,,,,,0.40361445783131,0.413560061042077,0.321066846725184,,,,,,,,,,,,,0.416666666666671,,,0.713178294573645,,82,,,0.301939058171745
1,111,,,,,0.439759036144551,0.290821887944197,0.436529372045914,,,,,,,,,,,,,0.333333333333336,,,0.604651162790699,,81,,,0.304709141274238
1,112,,,,,0.436746987951807,0.336167429692615,0.330688723835244,,,,,,,,,,,,,0.5,,,0.54263565891473,,80,,,0.307479224376731
1,113,,,,,0.442771084337323,0.431872683671244,0.410871033085751,,,,,,,,,,,,,0.416666666666671,,,0.589147286821703,,79,,,0.310249307479224
1,114,,,,,0.331325301204799,0.378896882494011,0.349763673193788,,,,,,,,,,,,,0.5,,,0.581395348837209,,78,,,0.313019390581717
1,115,,,,,0.436746987951807,0.518857641159798,0.411039837947332,,,,,,,,,,,,,0.416666666666671,,,0.612403100775193,,77,,,0.315789473684211
1,116,,,,,0.430722891566262,0.202092871157625,0.333220796758948,,,,,,,,,,,,,0.5,,,0.689922480620155,,76,,,0.318559556786704
1,117,,,,,0.352409638554207,0.408327883148033,0.457461174881836,,,,,,,,,,,,,0.25,,,0.457364341085267,,75,,,0.321329639889197
1,118,,,,,0.340361445783145,0.318944844124708,0.457292370020255,,,,,,,,,,,,,0.416666666666671,,,0.573643410852714,,74,,,0.32409972299169
1,119,,,,,0.439759036144551,0.561587093961194,0.37491559756921,,,,,,,,,,,,,0.5,,,0.674418604651159,,73,,,0.326869806094183
1,120,,,,,0.481927710843365,0.495748855461088,0.429270762997977,,,,,,,,,,,,,0.416666666666671,,,0.519379844961239,,72,,,0.329639889196676
1,121,,,,,0.427710843373489,0.490952692391545,0.500506414584741,,,,,,,,,,,,,0.5,,,0.379844961240309,,71,,,0.332409972299169
1,122,,,,,0.629518072289159,0.493568781338567,0.535449020931804,,,,,,,,,,,,,0.416666666666671,,,0.558139534883718,,70,,,0.335180055401662
1,123,,,,,0.656626506024082,0.340527577937657,0.350945307224848,,,,,,,,,,,,,0.333333333333336,,,0.589147286821703,,69,,,0.337950138504155
1,124,,,,,0.382530120481931,0.350991933725751,0.338116137744766,,,,,,,,,,,,,0.416666666666671,,,0.511627906976742,,68,,,0.340720221606648
1,125,,,,,0.527108433734952,0.314584695879667,0.408001350438894,,,,,,,,,,,,,0.5,,,0.418604651162788,,67,,,0.343490304709141
1,126,,,,,0.385542168674704,0.252888598212344,0.611917623227548,,,,,,,,,,,,,0.333333333333336,,,0.550387596899224,,66,,,0.346260387811634
1,127,,,,,0.536144578313269,0.3457597558317,0.291019581363944,,,,,,,,,,,,,0.416666666666671,,,0.596899224806197,,65,,,0.349030470914127
1,128,,,,,0.379518072289159,0.497710922171358,0.418804861580014,,,,,,,,,,,,,0.416666666666671,,,0.550387596899224,,64,,,0.35180055401662
1,129,,,,,0.361445783132524,0.442337039459346,0.441762322754897,,,,,,,,,,,,,0.416666666666671,,,0.54263565891473,,63,,,0.354570637119114
1,130,,,,,0.448795180722897,0.323959014606501,0.506414584740039,,,,,,,,,,,,,0.5,,,0.441860465116278,,62,,,0.357340720221607
1,131,,,,,0.542168674698786,0.321342925659472,0.52329507089804,,,,,,,,,,,,,0.25,,,0.457364341085267,,61,,,0.3601108033241
1,132,,,,,0.59638554216869,0.545454545454547,0.39686022957461,,,,,,,,,,,,,0.416666666666671,,,0.302325581395348,,60,,,0.362880886426593
1,133,,,,,0.373493975903614,0.470896010464358,0.470290344361917,,,,,,,,,,,,,0.5,,,0.627906976744185,,59,,,0.365650969529086
1,134,,,,,0.493975903614455,0.274253324613035,0.344699527346389,,,,,,,,,,,,,0.416666666666671,,,0.418604651162788,,58,,,0.368421052631579
1,135,,,,,0.373493975903614,0.316328755177679,0.414922349763671,,,,,,,,,,,,,0.333333333333336,,,0.550387596899224,,57,,,0.371191135734072
1,136,,,,,0.490963855421683,0.298234139960762,0.37373396353815,,,,,,,,,,,,,0.416666666666671,,,0.480620155038757,,56,,,0.373961218836565
1,137,,,,,0.367469879518069,0.515587529976024,0.386563133018232,,,,,,,,,,,,,0.5,,,0.565891472868213,,55,,,0.376731301939058
1,138,,,,,0.47590361445782,0.409417920209286,0.524814314652261,,,,,,,,,,,,,0.333333333333336,,,0.666666666666664,,54,,,0.379501385041551
1,139,,,,,0.572289156626511,0.463047743623285,0.51232275489534,,,,,,,,,,,,,0.5,,,0.573643410852714,,53,,,0.382271468144044
1,140,,,,,0.554216867469876,0.432744713320261,0.440749493585415,,,,,,,,,,,,,0.416666666666671,,,0.527131782945734,,52,,,0.385041551246537
1,141,,,,,0.355421686746979,0.413778068454327,0.557056043214043,,,,,,,,,,,,,0.5,,,0.68217054263566,,51,,,0.38781163434903
1,142,,,,,0.391566265060248,0.528667974711141,0.526164753544904,,,,,,,,,,,,,0.333333333333336,,,0.441860465116278,,50,,,0.390581717451524
1,143,,,,,0.469879518072275,0.480924351427952,0.370695476029709,,,,,,,,,,,,,0.416666666666671,,,0.503875968992247,,49,,,0.393351800554017
1,144,,,,,0.566265060240966,0.45454545454546,0.39686022957461,,,,,,,,,,,,,0.416666666666671,,,0.472868217054263,,48,,,0.39612188365651
1,145,,,,,0.52409638554218,0.520601700457817,0.462187711006077,,,,,,,,,,,,,0.583333333333336,,,0.410852713178293,,47,,,0.398891966759003
1,146,,,,,0.454819277108442,0.34248964464792,0.448514517218094,,,,,,,,,,,,,0.333333333333336,,,0.426356589147282,,46,,,0.401662049861496
1,147,,,,,0.313253012048193,0.519075648572056,0.467758271438218,,,,,,,,,,,,,0.416666666666671,,,0.488372093023255,,45,,,0.404432132963989
1,148,,,,,0.545180722891558,0.413996075866585,0.500337609723161,,,,,,,,,,,,,0.333333333333336,,,0.488372093023255,,44,,,0.407202216066482
1,149,,,,,0.509036144578317,0.473948114235888,0.480249831195138,,,,,,,,,,,,,0.5,,,0.488372093023255,,43,,,0.409972299168975
1,150,,,,,0.557228915662648,0.391759319816877,0.455266711681297,,,,,,,,,,,,,0.5,,,0.418604651162788,,42,,,0.412742382271468
1,151,,,,,0.484939759036166,0.465445825158064,0.50118163403106,,,,,,,,,,,,,0.5,,,0.325581395348838,,41,,,0.415512465373961
1,152,,,,,0.439759036144551,0.600828428166558,0.651249155975691,,,,,,,,,,,,,0.583333333333336,,,0.488372093023255,,40,,,0.418282548476454
1,153,,,,,0.536144578313269,0.395247438412909,0.545408507765021,,,,,,,,,,,,,0.416666666666671,,,0.496124031007753,,39,,,0.421052631578947
1,154,,,,,0.481927710843365,0.566601264442994,0.570898041863604,,,,,,,,,,,,,0.5,,,0.527131782945734,,38,,,0.42382271468144
1,155,,,,,0.487951807228939,0.422062350119909,0.550979068197165,,,,,,,,,,,,,0.5,,,0.418604651162788,,37,,,0.426592797783934
1,156,,,,,0.551204819277103,0.31763679965119,0.658001350438894,,,,,,,,,,,,,0.583333333333336,,,0.488372093023255,,36,,,0.429362880886427
1,157,,,,,0.298192771084359,0.588620013080444,0.510128291694802,,,,,,,,,,,,,0.333333333333336,,,0.410852713178293,,35,,,0.43213296398892
1,158,,,,,0.503012048192772,0.562023108785702,0.469952734638756,,,,,,,,,,,,,0.5,,,0.472868217054263,,34,,,0.434903047091413
1,159,,,,,0.506024096385545,0.403313712666233,0.643484132343009,,,,,,,,,,,,,0.5,,,0.480620155038757,,33,,,0.437673130193906
1,160,,,,,0.674698795180746,0.42751253542621,0.604827819041187,,,,,,,,,,,,,0.666666666666671,,,0.294573643410853,,32,,,0.440443213296399
1,161,,,,,0.539156626506014,0.504905166775671,0.591829844699525,,,,,,,,,,,,,0.5,,,0.403100775193796,,31,,,0.443213296398892
1,162,,,,,0.584337349397572,0.461739699149774,0.695982444294398,,,,,,,,,,,,,0.5,,,0.496124031007753,,30,,,0.445983379501385
1,163,,,,,0.493975903614455,0.643121866143453,0.655638082376772,,,,,,,,,,,,,0.416666666666671,,,0.395348837209301,,29,,,0.448753462603878
1,164,,,,,0.590361445783117,0.608676695007631,0.582545577312626,,,,,,,,,,,,,0.5,,,0.372093023255811,,28,,,0.451523545706371
1,165,,,,,0.466867469879503,0.566601264442994,0.436191762322753,,,,,,,,,,,,,0.416666666666671,,,0.348837209302328,,27,,,0.454293628808864
1,166,,,,,0.641566265060249,0.559843034663182,0.677245104659011,,,,,,,,,,,,,0.583333333333336,,,0.372093023255811,,26,,,0.457063711911357
1,167,,,,,0.545180722891558,0.496838892522348,0.548109385550305,,,,,,,,,,,,,0.5,,,0.488372093023255,,25,,,0.45983379501385
1,168,,,,,0.442771084337323,0.439284935687816,0.564652261985145,,,,,,,,,,,,,0.416666666666671,,,0.480620155038757,,24,,,0.462603878116344
1,169,,,,,0.599397590361463,0.416830172225858,0.604321404456446,,,,,,,,,,,,,0.5,,,0.341085271317826,,23,,,0.465373961218837
1,170,,,,,0.515060240963834,0.472422062350127,0.59351789331533,,,,,,,,,,,,,0.583333333333336,,,0.403100775193796,,22,,,0.46814404432133
1,171,,,,,0.617469879518069,0.458251580553743,0.552667116812966,,,,,,,,,,,,,0.583333333333336,,,0.418604651162788,,21,,,0.470914127423823
1,172,,,,,0.638554216867476,0.45062132112492,0.531397704253884,,,,,,,,,,,,,0.416666666666671,,,0.395348837209301,,20,,,0.473684210526316
1,173,,,,,0.530120481927725,0.42838456507522,0.726198514517218,,,,,,,,,,,,,0.583333333333336,,,0.348837209302328,,19,,,0.476454293628809
1,174,,,,,0.430722891566262,0.627207325049056,0.680790006752194,,,,,,,,,,,,,0.416666666666671,,,0.333333333333332,,18,,,0.479224376731302
1,175,,,,,0.722891566265076,0.703073904512756,0.679777177582714,,,,,,,,,,,,,0.5,,,0.341085271317826,,17,,,0.481994459833795
1,176,,,,,0.496987951807228,0.462829736211035,0.683322079675897,,,,,,,,,,,,,0.5,,,0.449612403100772,,16,,,0.484764542936288
1,177,,,,,0.777108433734924,0.675386963156747,0.704591492234975,,,,,,,,,,,,,0.666666666666671,,,0.379844961240309,,15,,,0.487534626038781
1,178,,,,,0.653614457831338,0.747547416612164,0.715732613099259,,,,,,,,,,,,,0.583333333333336,,,0.395348837209301,,14,,,0.490304709141274
1,179,,,,,0.496987951807228,0.469151951166339,0.796758946657665,,,,,,,,,,,,,0.583333333333336,,,0.488372093023255,,13,,,0.493074792243767
1,180,,,,,0.713855421686759,0.62851536952256,0.588960162052668,,,,,,,,,,,,,0.583333333333336,,,0.558139534883718,,12,,,0.49584487534626
1,181,,,,,0.671686746987973,0.559625027250931,0.648041863605673,,,,,,,,,,,,,0.75,,,0.155038759689923,,11,,,0.498614958448753
1,182,,,,,0.903614457831338,0.676695007630258,0.748987170830517,,,,,,,,,,,,,0.75,,,0.224806201550386,,10,,,0.501385041551247
1,183,,,,,0.611445783132524,0.570961412688035,0.62086428089129,,,,,,,,,,,,,0.666666666666671,,,0.325581395348838,,9,,,0.50415512465374
1,184,,,,,0.861445783132552,0.749945498146943,0.848582039162729,,,,,,,,,,,,,0.583333333333336,,,0.224806201550386,,8,,,0.506925207756233
1,185,,,,,0.780120481927696,0.706780030521038,0.711512491559759,,,,,,,,,,,,,0.583333333333336,,,0.286821705426352,,7,,,0.509695290858726
1,186,,,,,0.692771084337352,0.525833878351868,0.743585415259958,,,,,,,,,,,,,0.75,,,0.255813953488371,,6,,,0.512465373961219
1,187,,,,,0.635542168674704,0.459123610202745,0.759959486833221,,,,,,,,,,,,,0.666666666666671,,,0.217054263565892,,5,,,0.515235457063712
